1.1.3.1	Pek. 1 m2 Pembersihan & Pengupasan Permukaan Tanah (Striping) sd Tanaman ∅ 2cm					
3.5	PEKERJAAN LANGIT LANGIT (PLAFON)					
3.5.1	LANGIT LANGIT (PLAFON) AKUSTIK					
						
A.4.4.3.57.b	Pemasangan 1 m2 dinding batu alam hitam serit lurus 20 x 40 cm				  	  
No	Uraian	Kode	Satuan	 Koefisien 	 Harga 	 Jumlah Harga 
A	TENAGA				  	  
	Pekerja	L.01.01	OH	 0.70 	 152,900 	 107,030 
	Tukang Batu	L.02.03	OH	 0.35 	 178,600 	 62,510 
	Kepala tukang	L.03.01	OH	 0.04 	 204,300 	 7,151 
	Mandor	L.04.01	OH	 0.04 	 230,000 	 8,050 
				 JUMLAH TENAGA KERJA 		 184,741 
B	BAHAN				  	  
	Batu Hitam serit motif lurus Ukuran 20 X 40 cm		m2	 1.10 	 254,800 	 280,280 
	Semen Portland		Kg	 11.75 	 1,600 	 18,800 
	Pasir Pasang		M3	 0.04 	 149,200 	 5,222 
				 JUMLAH HARGA BAHAN 		 304,302 
C	PERALATAN				  	  
				 JUMLAH HARGA ALAT 		 - 
D	Jumlah (A+B+C)				  	 489,043 
E	Overhead & Profit (Maksimal 15%)			0%	  	 - 
F	Harga Satuan Pekerjaan (D+E)				  	 489,043 
						  
3.11.1.11	Pek. Pembuatan 1 m2 Daun Pintu Panel Kayu Kelas I atau II					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	L.01	OH	1.0000	 152,900.00 	 152,900.00 
	 Tukang Kayu	L.02	OH	3.000	 178,600.00 	 535,800.00 
	 Kepala Tukang	L.03	OH	0.300	 204,300.00 	 61,290.00 
	 Mandor	L.04	OH	0.1000	 230,000.00 	 23,000.00 
				 JUMLAH HARGA TENAGA KERJA		 772,990.00 
B	 BAHAN					  
	 Papan Kayu Kelas I	M.407	m3	0.040	 12,340,300.00 	 493,612.00 
	 Lem Kayu	M.77	Kg	0.500	 25,900.00 	 12,950.00 
				 JUMLAH HARGA BAHAN		 506,562.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 1,279,552.00 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 1,279,552.00 
						
						
A.4.6.2.5	Pemasangan 1 buah engsel pintu				  	  
No	Uraian	Kode	Satuan	 Koefisien 	 Harga 	 Jumlah Harga 
A	TENAGA				  	  
	Pekerja	L.01.01	OH	 0.02 	 152,900 	 2,294 
	Tukang kayu	L.02.04	OH	 0.15 	 178,600 	 26,790 
	Kepala tukang	L.03.01	OH	 0.02 	 204,300 	 3,065 
	Mandor	L.04.01	OH	 0.00 	 230,000 	 184 
				 JUMLAH TENAGA KERJA 		 32,332 
B	BAHAN				  	  
	Engsel pintu kuningan		Buah	 1.00 	 45,603 	 45,603 
				 JUMLAH HARGA BAHAN 		 45,603 
C	PERALATAN				  	  
				 JUMLAH HARGA ALAT 		 - 
D	Jumlah (A+B+C)				  	 77,935 
E	Overhead & Profit (Maksimal 15%)			0%	  	 - 
F	Harga Satuan Pekerjaan (D+E)				  	 77,935 
						  
6.5.13.3	Pek. Pemasangan 1 Buah Roof Drain. Dia. 3" (80 mm)					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.208	 152,900.00 	 31,803.20 
	 Tukang Pipa	 L.02	OH	0.348	 178,600.00 	 62,152.80 
	 Kepala Tukang	 L.03	OH	0.035	 204,300.00 	 7,150.50 
	 Mandor	 L.04	OH	0.010	 230,000.00 	 2,300.00 
				 JUMLAH HARGA TENAGA KERJA		 103,406.50 
B	 BAHAN					  
	 Roof Drain ; Dia. 3“ (80 mm) + Material Bantu	M.1561	Buah	1.250	 87,500.00 	 109,375.00 
				 JUMLAH HARGA BAHAN		 109,375.00 
C	 PERALATAN				  	  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 212,781.50 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 212,781.50 
						
3.18.6.2	Pek.  Pemasangan 1 Buah Kran Diameter ½ Inch atau ¾ Inch					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	L.01	OH	0.0100	 152,900.00 	 1,529.00 
	 Tukang	L.02	OH	0.400	 178,600.00 	 71,440.00 
	 Kepala Tukang	L.03	OH	0.040	 204,300.00 	 8,172.00 
	 Mandor	L.04	OH	0.0033	 230,000.00 	 759.00 
				 JUMLAH HARGA TENAGA KERJA		 81,900.00 
B	 BAHAN					  
	 Kran Air	M.1178	Buah	1.000	 48,000.00 	 48,000.00 
	 Sealtape	M.517	Buah	1.000	 12,700.00 	 12,700.00 
				 JUMLAH HARGA BAHAN		 60,700.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 142,600.00 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 142,600.00 
						
2.2.1.3.6	Pek. Pemasangan 1 m2 Bekisting untuk Plat Lantai (3 Kali Pakai)					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.6600	 152,900.00 	 100,914.00 
	 Tukang Kayu	 L.02	OH	0.3300	 178,600.00 	 58,938.00 
	 Kepala Tukang	 L.03	OH	0.0330	 204,300.00 	 6,741.90 
	 Mandor	 L.04	OH	0.0110	 230,000.00 	 2,530.00 
				 JUMLAH HARGA TENAGA KERJA		 169,123.90 
B	 BAHAN					  
	 Paku 5   10cm	M.58	Kg	0.400	 31,100.00 	 12,440.00 
	 Minyak Bekisting	M.81	Ltr	0.200	 15,900.00 	 3,180.00 
	 Balok Kayu Kelas II	M.388	m3	0.00465	 8,504,700.00 	 39,546.86 
	 Plywood Tebal 12mm	M.90	Lbr	0.12700	 409,300.00 	 51,981.10 
	 Dolken Kayu 8/10cm Panjang 4m	M.15	Btg	1.950	 34,300.00 	 66,885.00 
				 JUMLAH HARGA BAHAN		 174,032.96 
C	 PERALATAN				  	  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 343,156.86 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 343,156.86 
						
5.1.5.13	Pek. Pemasangan 1 titik Instalasi Stop Kontak					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.205	 152,900.00 	 31,344.50 
	 Tukang Listrik	 L.02	OH	0.342	 178,600.00 	 61,081.20 
	 Kepala Tukang	 L.03	OH	0.034	 204,300.00 	 6,946.20 
	 Mandor	 L.04	OH	0.011	 230,000.00 	 2,530.00 
				 JUMLAH HARGA TENAGA KERJA		 101,901.90 
B	 BAHAN					  
	 NYM 3 x 2.5 mm2 dan Aksesoris	M.661	m1	14.300	 23,300.00 	 333,190.00 
	 Conduit HI 20 mm	M.563	m1	14.300	 8,200.00 	 117,260.00 
	 T Dus	M.531	Buah	1.000	 1,900.00 	 1,900.00 
	 Socket Conduit 20mm	M.764	Buah	8.000	 1,200.00 	 9,600.00 
	 Klem 20mm	M.528	Buah	8.000	 25,600.00 	 204,800.00 
	 Fischer S6 + Sekrup	M.532	Buah	12.000	 400.00 	 4,800.00 
	 L Bow	M.529	Buah	4.000	 14,200.00 	 56,800.00 
	 Isolasi	M.533	m1	0.500	 200.00 	 100.00 
	 Las Dop	M.530	Buah	4.000	 600.00 	 2,400.00 
				 JUMLAH HARGA BAHAN		 730,850.00 
C	 PERALATAN				  	  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 832,751.90 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 832,751.90 
						
5.1.5.1	Pek. Pemasangan 1 Unit Saklar Tunggal					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.031	 152,900.00 	 4,739.90 
	 Tukang Listrik	 L.02	OH	0.052	 178,600.00 	 9,287.20 
	 Kepala Tukang	 L.03	OH	0.005	 204,300.00 	 1,021.50 
	 Mandor	 L.04	OH	0.002	 230,000.00 	 460.00 
				 JUMLAH HARGA TENAGA KERJA		 15,508.60 
B	 BAHAN					  
	 Saklar Tunggal dan Aksesoris	M.534	Buah	1.100	 28,000.00 	 30,800.00 
				 JUMLAH HARGA BAHAN		 30,800.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 46,308.60 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 46,308.60 
						
5.1.5.2	Pek. Pemasangan 1 Unit Saklar Ganda					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.031	 152,900.00 	 4,739.90 
	 Tukang Listrik	 L.02	OH	0.052	 178,600.00 	 9,287.20 
	 Kepala Tukang	 L.03	OH	0.005	 204,300.00 	 1,021.50 
	 Mandor	 L.04	OH	0.002	 230,000.00 	 460.00 
				 JUMLAH HARGA TENAGA KERJA		 15,508.60 
B	 BAHAN					  
	 Saklar Ganda dan Aksesoris	M.535	Buah	1.100	 33,400.00 	 36,740.00 
				 JUMLAH HARGA BAHAN		 36,740.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 52,248.60 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 52,248.60 
						
5.3.1.1	Pek. Pemasangan 1 Titik Instalasi Lampu					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.190	 152,900.00 	 29,051.00 
	 Tukang Listrik	 L.02	OH	0.318	 178,600.00 	 56,794.80 
	 Kepala Tukang	 L.03	OH	0.032	 204,300.00 	 6,537.60 
	 Mandor	 L.04	OH	0.011	 230,000.00 	 2,530.00 
				 JUMLAH HARGA TENAGA KERJA		 94,913.40 
B	 BAHAN					  
	 NYM 3 x 2.5 mm2 dan Aksesoris	M.661	m1	8.800	 23,300.00 	 205,040.00 
	 Conduit HI 20 mm	M.563	m1	8.800	 8,200.00 	 72,160.00 
	 T Dus	M.531	Buah	1.000	 1,900.00 	 1,900.00 
	 Socket Conduit 20mm	M.764	Buah	5.000	 1,200.00 	 6,000.00 
	 Klem 20mm	M.528	Buah	10.000	 25,600.00 	 256,000.00 
	 Fischer S6 + Sekrup	M.532	Buah	15.000	 400.00 	 6,000.00 
	 Flexible Conduit 20mm	M.565	m1	1.000	 6,700.00 	 6,700.00 
	 L Bow	M.529	Buah	4.000	 14,200.00 	 56,800.00 
	 Isolasi	M.533	m1	0.500	 200.00 	 100.00 
	 Las Dop	M.530	Buah	4.000	 600.00 	 2,400.00 
				 JUMLAH HARGA BAHAN		 613,100.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 708,013.40 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 708,013.40 
						
5.3.1.2	Pek. Pemasangan 1 Titik Instalasi Lampu (Kabel LSOH)					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	 L.01	OH	0.190	 152,900.00 	 29,051.00 
	 Tukang Listrik	 L.02	OH	0.318	 178,600.00 	 56,794.80 
	 Kepala Tukang	 L.03	OH	0.032	 204,300.00 	 6,537.60 
	 Mandor	 L.04	OH	0.011	 230,000.00 	 2,530.00 
				 JUMLAH HARGA TENAGA KERJA		 94,913.40 
B	 BAHAN					  
	 NYM 3 x 2.5 mm2 (LSOH) dan Aksesoris	M.662	m1	8.800	 24,500.00 	 215,600.00 
	 Conduit HI 20 mm	M.563	m1	8.800	 8,200.00 	 72,160.00 
	 T Dus	M.531	Buah	1.000	 1,900.00 	 1,900.00 
	 Socket Conduit 20mm	M.764	Buah	5.000	 1,200.00 	 6,000.00 
	 Klem 20mm	M.528	Buah	10.000	 25,600.00 	 256,000.00 
	 Fischer S6 + Sekrup	M.532	Buah	15.000	 400.00 	 6,000.00 
	 Flexible Conduit 20mm	M.565	m1	1.000	 6,700.00 	 6,700.00 
	 L Bow	M.529	Buah	4.000	 14,200.00 	 56,800.00 
	 Isolasi	M.533	m1	0.500	 200.00 	 100.00 
	 Las Dop	M.530	Buah	4.000	 600.00 	 2,400.00 
				 JUMLAH HARGA BAHAN		 623,660.00 
C	 PERALATAN					  
				 JUMLAH HARGA ALAT		 -   
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 718,573.40 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 718,573.40 
						
3.13.4	Pek. Pembuatan dan Pemasangan 1 m1 Railing Besi Pengaman Tinggi 1.2m					
No	Uraian	Kode	Satuan	Koefisien	 Harga 	 Jumlah Harga (Rp) 
A	 TENAGA KERJA					  
	 Pekerja	L.01	OH	0.3000	 152,900.00 	 45,870.00 
	 Tukang Las	L.02	OH	0.600	 178,600.00 	 107,160.00 
	 Kepala Tukang	L.03	OH	0.060	 204,300.00 	 12,258.00 
	 Mandor	L.04	OH	0.0200	 230,000.00 	 4,600.00 
				 JUMLAH HARGA TENAGA KERJA		 169,888.00 
B	 BAHAN					  
	 Pipa Besi Hitam Dia. 3 Inch	M.367	m1	4.800	 247,900.00 	 1,189,920.00 
	 Pipa Besi Hitam Dia. 1 Inch	M.364	m1	9.900	 127,000.00 	 1,257,300.00 
	 Cat Zyncromate	M.51	Kg	0.100	 57,100.00 	 5,710.00 
	 Kawat Las	M.358	Kg	0.050	 46,100.00 	 2,305.00 
				 JUMLAH HARGA BAHAN		 2,455,235.00 
C	 PERALATAN					  
	 Alat Las Listrik	M.1605	Jam	0.170	 99,500.00 	 16,915.00 
				 JUMLAH HARGA ALAT		 16,915.00 
						  
D	 Jumlah Harga Tenaga Kerja, Bahan, dan Peralatan (A+B+C)  					 2,642,038.00 
E	 Biaya Umum dan Keuntungan  (10%   15%) x D 			0%		 -   
F	 Harga Satuan Pekerjaan (D+E)					 2,642,038.00 
